PhoenixVersion,3.7.2
ST_stray_photons_95th_per_region_21,1.13163
ST_stray_photons_95th_per_region_22,0.637839
ST_stray_photons_95th_per_region_23,0.673442
ST_stray_photons_95th_per_region_24,0.502627
ST_stray_photons_95th_per_region_25,1.65519
ST_stray_photons_95th_per_region_26,1.34017
ST_stray_photons_95th_per_region_27,1.18185
ST_stray_photons_95th_per_region_28,1.06411
ST_stray_photons_95th_per_region_29,1.76403
ST_stray_photons_95th_per_region_30,1.36208
ST_stray_photons_95th_per_region_31,1.20448
ST_stray_photons_95th_per_region_32,1.0684
ST_stray_photons_95th_per_region_33,1.837
ST_stray_photons_95th_per_region_34,1.46694
ST_stray_photons_95th_per_region_35,1.1459
ST_stray_photons_95th_per_region_36,1.03424
ST_stray_photons_95th_FOV,1.34539
ST_Npixels_above4ppp_per_bank_1,0
ST_Npixels_above4ppp_per_bank_2,0
ST_Npixels_above4ppp_per_bank_3,0
ST_Npixels_above4ppp_per_bank_4,0
ST_Npixels_above8ppp_per_bank_1,0
ST_Npixels_above8ppp_per_bank_2,0
ST_Npixels_above8ppp_per_bank_3,0
ST_Npixels_above8ppp_per_bank_4,0
ST_Npixels_above12ppp_per_bank_1,0
ST_Npixels_above12ppp_per_bank_2,0
ST_Npixels_above12ppp_per_bank_3,0
ST_Npixels_above12ppp_per_bank_4,0
ST_stray_photons_median_per_section_01,1.02613
ST_stray_photons_median_per_section_02,0.89488
ST_stray_photons_median_per_section_03,0.961243
ST_stray_photons_median_per_section_04,0.879594
ST_stray_photons_median_per_section_05,1.17861
ST_stray_photons_median_per_section_06,1.05368
ST_stray_photons_median_per_section_07,1.02219
ST_stray_photons_median_per_section_08,0.870021
ST_stray_photons_median_per_section_09,0.982318
ST_stray_photons_median_per_section_10,0.819401
ST_stray_photons_median_per_section_11,0.824876
ST_stray_photons_median_per_section_12,0.796144
ST_stray_photons_median_per_section_13,1.0689
ST_stray_photons_median_per_section_14,1.02717
ST_stray_photons_median_per_section_15,1.02857
ST_stray_photons_median_per_section_16,0.970008
ST_stray_photons_median_per_section_17,1.12427
ST_stray_photons_median_per_section_18,1.08592
ST_stray_photons_median_per_section_19,0.976323
ST_stray_photons_median_per_section_20,0.902888
ST_stray_photons_median_per_section_21,0.951099
ST_stray_photons_median_per_section_22,0.886008
ST_stray_photons_median_per_section_23,0.848374
ST_stray_photons_median_per_section_24,0.785302
ST_stray_photons_median_per_section_25,0.830814
ST_stray_photons_median_per_section_26,0.496579
ST_stray_photons_median_per_section_27,0.608448
ST_stray_photons_median_per_section_28,0.413426
ST_stray_photons_median_per_section_29,0.909902
ST_stray_photons_median_per_section_30,0.54618
ST_stray_photons_median_per_section_31,0.641802
ST_stray_photons_median_per_section_32,0.448539
ST_stray_photons_median_per_section_33,0.899182
ST_stray_photons_median_per_section_34,0.518446
ST_stray_photons_median_per_section_35,0.607107
ST_stray_photons_median_per_section_36,0.431669
ST_stray_photons_median_per_section_37,1.15668
ST_stray_photons_median_per_section_38,1.06288
ST_stray_photons_median_per_section_39,0.940734
ST_stray_photons_median_per_section_40,0.845659
ST_stray_photons_median_per_section_41,1.31
ST_stray_photons_median_per_section_42,1.06727
ST_stray_photons_median_per_section_43,0.951865
ST_stray_photons_median_per_section_44,0.88703
ST_stray_photons_median_per_section_45,1.32485
ST_stray_photons_median_per_section_46,1.00933
ST_stray_photons_median_per_section_47,0.943201
ST_stray_photons_median_per_section_48,0.861717
ST_stray_photons_95th_per_section_01,1.13259
ST_stray_photons_95th_per_section_02,0.988576
ST_stray_photons_95th_per_section_03,1.07209
ST_stray_photons_95th_per_section_04,0.947094
ST_stray_photons_95th_per_section_05,1.28888
ST_stray_photons_95th_per_section_06,1.20613
ST_stray_photons_95th_per_section_07,1.17591
ST_stray_photons_95th_per_section_08,0.940311
ST_stray_photons_95th_per_section_09,1.0652
ST_stray_photons_95th_per_section_10,0.870086
ST_stray_photons_95th_per_section_11,0.899675
ST_stray_photons_95th_per_section_12,0.873736
ST_stray_photons_95th_per_section_13,1.22798
ST_stray_photons_95th_per_section_14,1.25765
ST_stray_photons_95th_per_section_15,1.38341
ST_stray_photons_95th_per_section_16,1.15364
ST_stray_photons_95th_per_section_17,1.2907
ST_stray_photons_95th_per_section_18,1.35847
ST_stray_photons_95th_per_section_19,1.18197
ST_stray_photons_95th_per_section_20,1.07119
ST_stray_photons_95th_per_section_21,1.06236
ST_stray_photons_95th_per_section_22,1.03796
ST_stray_photons_95th_per_section_23,0.959802
ST_stray_photons_95th_per_section_24,0.894239
ST_stray_photons_95th_per_section_25,0.993343
ST_stray_photons_95th_per_section_26,0.740623
ST_stray_photons_95th_per_section_27,0.795302
ST_stray_photons_95th_per_section_28,0.711009
ST_stray_photons_95th_per_section_29,1.04429
ST_stray_photons_95th_per_section_30,0.815493
ST_stray_photons_95th_per_section_31,0.779623
ST_stray_photons_95th_per_section_32,0.68832
ST_stray_photons_95th_per_section_33,1.10566
ST_stray_photons_95th_per_section_34,0.679813
ST_stray_photons_95th_per_section_35,0.699643
ST_stray_photons_95th_per_section_36,0.612365
ST_stray_photons_95th_per_section_37,1.60973
ST_stray_photons_95th_per_section_38,1.30363
ST_stray_photons_95th_per_section_39,1.17183
ST_stray_photons_95th_per_section_40,1.05996
ST_stray_photons_95th_per_section_41,1.76993
ST_stray_photons_95th_per_section_42,1.39918
ST_stray_photons_95th_per_section_43,1.19797
ST_stray_photons_95th_per_section_44,1.06216
ST_stray_photons_95th_per_section_45,1.75463
ST_stray_photons_95th_per_section_46,1.39137
ST_stray_photons_95th_per_section_47,1.14008
ST_stray_photons_95th_per_section_48,1.02646
ST_stray_photons_5th_per_section_01,0.921316
ST_stray_photons_5th_per_section_02,0.804765
ST_stray_photons_5th_per_section_03,0.824132
ST_stray_photons_5th_per_section_04,0.774352
ST_stray_photons_5th_per_section_05,1.03099
ST_stray_photons_5th_per_section_06,0.852803
ST_stray_photons_5th_per_section_07,0.863906
ST_stray_photons_5th_per_section_08,0.806994
ST_stray_photons_5th_per_section_09,0.896143
ST_stray_photons_5th_per_section_10,0.786735
ST_stray_photons_5th_per_section_11,0.753162
ST_stray_photons_5th_per_section_12,0.748477
ST_stray_photons_5th_per_section_13,0.929368
ST_stray_photons_5th_per_section_14,0.865639
ST_stray_photons_5th_per_section_15,0.87014
ST_stray_photons_5th_per_section_16,0.811401
ST_stray_photons_5th_per_section_17,0.977925
ST_stray_photons_5th_per_section_18,0.877681
ST_stray_photons_5th_per_section_19,0.852787
ST_stray_photons_5th_per_section_20,0.757113
ST_stray_photons_5th_per_section_21,0.860209
ST_stray_photons_5th_per_section_22,0.746087
ST_stray_photons_5th_per_section_23,0.747589
ST_stray_photons_5th_per_section_24,0.675286
ST_stray_photons_5th_per_section_25,0.632434
ST_stray_photons_5th_per_section_26,0.426558
ST_stray_photons_5th_per_section_27,0.485824
ST_stray_photons_5th_per_section_28,0.369865
ST_stray_photons_5th_per_section_29,0.665819
ST_stray_photons_5th_per_section_30,0.47794
ST_stray_photons_5th_per_section_31,0.511458
ST_stray_photons_5th_per_section_32,0.384699
ST_stray_photons_5th_per_section_33,0.670917
ST_stray_photons_5th_per_section_34,0.459432
ST_stray_photons_5th_per_section_35,0.488709
ST_stray_photons_5th_per_section_36,0.387318
ST_stray_photons_5th_per_section_37,0.805898
ST_stray_photons_5th_per_section_38,0.551274
ST_stray_photons_5th_per_section_39,0.623284
ST_stray_photons_5th_per_section_40,0.457383
ST_stray_photons_5th_per_section_41,0.916192
ST_stray_photons_5th_per_section_42,0.615777
ST_stray_photons_5th_per_section_43,0.672911
ST_stray_photons_5th_per_section_44,0.483079
ST_stray_photons_5th_per_section_45,0.992596
ST_stray_photons_5th_per_section_46,0.593686
ST_stray_photons_5th_per_section_47,0.635754
ST_stray_photons_5th_per_section_48,0.478108
ST_AF_allAmaxToBavg_median_per_bank_1,0.118885
ST_AF_allAmaxToBavg_median_per_bank_2,0.040988
ST_AF_allAmaxToBavg_median_per_bank_3,0.0550056
ST_AF_allAmaxToBavg_median_per_bank_4,0.0302586
ST_AF_allBmaxToAavg_median_per_bank_1,0.00987215
ST_AF_allBmaxToAavg_median_per_bank_2,0.00797066
ST_AF_allBmaxToAavg_median_per_bank_3,0.00688121
ST_AF_allBmaxToAavg_median_per_bank_4,-0.00112705
ST_AF_allAmaxToBavg_95th_per_bank_1,0.356805
ST_AF_allAmaxToBavg_95th_per_bank_2,0.226491
ST_AF_allAmaxToBavg_95th_per_bank_3,0.160359
ST_AF_allAmaxToBavg_95th_per_bank_4,0.229246
ST_AF_allBmaxToAavg_95th_per_bank_1,0.257094
ST_AF_allBmaxToAavg_95th_per_bank_2,0.289035
ST_AF_allBmaxToAavg_95th_per_bank_3,0.231795
ST_AF_allBmaxToAavg_95th_per_bank_4,0.299408
ST_AF_allAmaxToBavg_worst_per_bank_1,0.385924
ST_AF_allAmaxToBavg_worst_per_bank_2,0.247072
ST_AF_allAmaxToBavg_worst_per_bank_3,0.190185
ST_AF_allAmaxToBavg_worst_per_bank_4,0.242853
ST_AF_allBmaxToAavg_worst_per_bank_1,0.288453
ST_AF_allBmaxToAavg_worst_per_bank_2,0.34595
ST_AF_allBmaxToAavg_worst_per_bank_3,0.295598
ST_AF_allBmaxToAavg_worst_per_bank_4,0.305091
ST_AF_AmaxToBavg_median_per_bank_1,0.0658112
ST_AF_AmaxToBavg_median_per_bank_2,0.0302349
ST_AF_AmaxToBavg_median_per_bank_3,0.029709
ST_AF_AmaxToBavg_median_per_bank_4,0.0286643
ST_AF_BmaxToAavg_median_per_bank_1,0.0675852
ST_AF_BmaxToAavg_median_per_bank_2,0.0218772
ST_AF_BmaxToAavg_median_per_bank_3,0.0197654
ST_AF_BmaxToAavg_median_per_bank_4,-0.00112705
ST_AF_AmaxToBavg_95th_per_bank_1,0.35136
ST_AF_AmaxToBavg_95th_per_bank_2,0.22655
ST_AF_AmaxToBavg_95th_per_bank_3,0.167997
ST_AF_AmaxToBavg_95th_per_bank_4,0.214839
ST_AF_BmaxToAavg_95th_per_bank_1,0.263671
ST_AF_BmaxToAavg_95th_per_bank_2,0.297813
ST_AF_BmaxToAavg_95th_per_bank_3,0.246842
ST_AF_BmaxToAavg_95th_per_bank_4,0.302498
ST_AF_AmaxToBavg_worst_per_bank_1,0.385924
ST_AF_AmaxToBavg_worst_per_bank_2,0.247072
ST_AF_AmaxToBavg_worst_per_bank_3,0.190185
ST_AF_AmaxToBavg_worst_per_bank_4,0.242853
ST_AF_BmaxToAavg_worst_per_bank_1,0.288453
ST_AF_BmaxToAavg_worst_per_bank_2,0.34595
ST_AF_BmaxToAavg_worst_per_bank_3,0.295598
ST_AF_BmaxToAavg_worst_per_bank_4,0.305091
ST_AF_extraAmaxToBavg_median_per_bank_1,0.22152
ST_AF_extraAmaxToBavg_median_per_bank_2,0.168271
ST_AF_extraAmaxToBavg_median_per_bank_3,0.120591
ST_AF_extraAmaxToBavg_median_per_bank_4,0.147367
ST_AF_extraBmaxToAavg_median_per_bank_1,-0.0472972
ST_AF_extraBmaxToAavg_median_per_bank_2,-0.0499258
ST_AF_extraBmaxToAavg_median_per_bank_3,-0.029757
ST_AF_extraBmaxToAavg_median_per_bank_4,-0.0479552
ST_AF_extraAmaxToBavg_worst_per_bank_1,0.352913
ST_AF_extraAmaxToBavg_worst_per_bank_2,0.226125
ST_AF_extraAmaxToBavg_worst_per_bank_3,0.15436
ST_AF_extraAmaxToBavg_worst_per_bank_4,0.238283
ST_AF_extraBmaxToAavg_worst_per_bank_1,-0.0350332
ST_AF_extraBmaxToAavg_worst_per_bank_2,0.0132194
ST_AF_extraBmaxToAavg_worst_per_bank_3,0.00677902
ST_AF_extraBmaxToAavg_worst_per_bank_4,0.0730679
ST_strayMacA4x4_median_per_bank_1,0
ST_strayMacA4x4_median_per_bank_2,0
ST_strayMacA4x4_median_per_bank_3,0
ST_strayMacA4x4_median_per_bank_4,0
ST_strayMacA4x4_95th_per_bank_1,1.2719
ST_strayMacA4x4_95th_per_bank_2,0.961663
ST_strayMacA4x4_95th_per_bank_3,0.844699
ST_strayMacA4x4_95th_per_bank_4,0.842497
ST_strayMacA4x4_worst_per_bank_1,1.61648
ST_strayMacA4x4_worst_per_bank_2,1.21573
ST_strayMacA4x4_worst_per_bank_3,1.01465
ST_strayMacA4x4_worst_per_bank_4,0.888265
ST_strayMacB5x4_median_per_bank_1,0
ST_strayMacB5x4_median_per_bank_2,0
ST_strayMacB5x4_median_per_bank_3,0
ST_strayMacB5x4_median_per_bank_4,0
ST_strayMacB5x4_95th_per_bank_1,1.13353
ST_strayMacB5x4_95th_per_bank_2,0.967733
ST_strayMacB5x4_95th_per_bank_3,0.898833
ST_strayMacB5x4_95th_per_bank_4,0.803747
ST_strayMacB5x4_worst_per_bank_1,1.43395
ST_strayMacB5x4_worst_per_bank_2,1.17635
ST_strayMacB5x4_worst_per_bank_3,1.05013
ST_strayMacB5x4_worst_per_bank_4,0.895754
ST_stray_photons_95th_reg1t24_worst,1.35609
ST_stray_photons_95th_reg25t28n33t36_worst,1.837
ST_stray_photons_median_reg29t32_worst,1.36304
StrayQualityTester_error_id,
StrayQualityTester_error_msg,
SS_slice1_min_1,1.61856e-05
SS_slice1_min_2,1.65307e-05
SS_slice1_min_3,1.65918e-05
SS_slice1_min_4,1.67744e-05
SS_slice1_max_1,1.74032e-05
SS_slice1_max_2,1.75314e-05
SS_slice1_max_3,1.74639e-05
SS_slice1_max_4,1.75608e-05
SS_slice1_5th_1,1.65998e-05
SS_slice1_5th_2,1.68271e-05
SS_slice1_5th_3,1.68898e-05
SS_slice1_5th_4,1.69623e-05
SS_slice1_median_1,1.70548e-05
SS_slice1_median_2,1.72279e-05
SS_slice1_median_3,1.71918e-05
SS_slice1_median_4,1.72976e-05
SS_slice3_min_1,0.000249915
SS_slice3_min_2,0.000255386
SS_slice3_min_3,0.000253889
SS_slice3_min_4,0.000256838
SS_slice3_max_1,0.000260388
SS_slice3_max_2,0.000262115
SS_slice3_max_3,0.000261449
SS_slice3_max_4,0.000262268
SS_slice3_5th_1,0.000253231
SS_slice3_5th_2,0.000257482
SS_slice3_5th_3,0.000255956
SS_slice3_5th_4,0.000258102
SS_slice3_median_1,0.000257716
SS_slice3_median_2,0.000260059
SS_slice3_median_3,0.00025893
SS_slice3_median_4,0.000260538
SS_slice4_min_1,1.79344e-05
SS_slice4_min_2,1.8379e-05
SS_slice4_min_3,1.82896e-05
SS_slice4_min_4,1.84175e-05
SS_slice4_max_1,1.86225e-05
SS_slice4_max_2,1.86796e-05
SS_slice4_max_3,1.86609e-05
SS_slice4_max_4,1.86781e-05
SS_slice4_5th_1,1.81641e-05
SS_slice4_5th_2,1.84731e-05
SS_slice4_5th_3,1.83924e-05
SS_slice4_5th_4,1.85098e-05
SS_slice4_median_1,1.84175e-05
SS_slice4_median_2,1.85815e-05
SS_slice4_median_3,1.85207e-05
SS_slice4_median_4,1.86101e-05
SS_slice3_min9th_1,0.000250573
SS_slice3_min9th_2,0.000255943
SS_slice3_min9th_3,0.000254457
SS_slice3_min9th_4,0.000257246
SS_slice4_min9th_1,1.80007e-05
SS_slice4_min9th_2,1.8411e-05
SS_slice4_min9th_3,1.83143e-05
SS_slice4_min9th_4,1.84528e-05
SS_cpp_min_1,0.0586814
SS_cpp_min_2,0.0402627
SS_cpp_min_3,0.0451617
SS_cpp_min_4,0.0346058
SS_cpp_max_1,0.182146
SS_cpp_max_2,0.153604
SS_cpp_max_3,0.139497
SS_cpp_max_4,0.117961
SS_cpp_98th_1,0.163513
SS_cpp_98th_2,0.132393
SS_cpp_98th_3,0.115557
SS_cpp_98th_4,0.103977
SS_cpp_95th_1,0.154804
SS_cpp_95th_2,0.125687
SS_cpp_95th_3,0.111457
SS_cpp_95th_4,0.100643
SS_cpp_median_1,0.0970929
SS_cpp_median_2,0.0750805
SS_cpp_median_3,0.074699
SS_cpp_median_4,0.0625274
SS_total_counts_min_1,46945.1
SS_total_counts_min_2,32210.1
SS_total_counts_min_3,36129.3
SS_total_counts_min_4,27684.6
SS_total_counts_max_1,145716
SS_total_counts_max_2,122883
SS_total_counts_max_3,111597
SS_total_counts_max_4,94368.7
SS_total_counts_98th_1,130810
SS_total_counts_98th_2,105915
SS_total_counts_98th_3,92445.6
SS_total_counts_98th_4,83182
SS_total_counts_95th_1,123843
SS_total_counts_95th_2,100549
SS_total_counts_95th_3,89165.9
SS_total_counts_95th_4,80514.2
SS_total_counts_median_1,77674.3
SS_total_counts_median_2,60064.4
SS_total_counts_median_3,59759.2
SS_total_counts_median_4,50021.9
SS_LED_stray_ratio_min_1,9.52116e-08
SS_LED_stray_ratio_min_2,1.16747e-07
SS_LED_stray_ratio_min_3,1.13745e-07
SS_LED_stray_ratio_min_4,6.47889e-08
SS_LED_stray_ratio_5th_1,0.000132947
SS_LED_stray_ratio_5th_2,3.69927e-05
SS_LED_stray_ratio_5th_3,7.60419e-05
SS_LED_stray_ratio_5th_4,9.8532e-06
SS_LED_stray_ratio_98th_1,0.000740764
SS_LED_stray_ratio_98th_2,0.000394102
SS_LED_stray_ratio_98th_3,0.000553635
SS_LED_stray_ratio_98th_4,0.000402183
SS_LED_stray_ratio_max_1,0.00137047
SS_LED_stray_ratio_max_2,0.000630424
SS_LED_stray_ratio_max_3,0.000870708
SS_LED_stray_ratio_max_4,0.000637742
SS_LED_stray_ratio_median_1,0.000354984
SS_LED_stray_ratio_median_2,0.000162376
SS_LED_stray_ratio_median_3,0.000258802
SS_LED_stray_ratio_median_4,0.000148038
SS_slice1_CPP_min_1,2.90434e-06
SS_slice1_CPP_min_2,1.62253e-06
SS_slice1_CPP_min_3,2.29676e-06
SS_slice1_CPP_min_4,1.32782e-06
SS_slice1_CPP_max_1,1.508e-05
SS_slice1_CPP_max_2,1.16292e-05
SS_slice1_CPP_max_3,1.10178e-05
SS_slice1_CPP_max_4,9.19225e-06
SS_slice1_CPP_5th_1,4.13802e-06
SS_slice1_CPP_5th_2,2.44757e-06
SS_slice1_CPP_5th_3,3.17278e-06
SS_slice1_CPP_5th_4,2.10674e-06
SS_slice1_CPP_98th_1,1.17918e-05
SS_slice1_CPP_98th_2,9.46045e-06
SS_slice1_CPP_98th_3,8.71579e-06
SS_slice1_CPP_98th_4,7.78271e-06
SS_slice1_CPP_median_1,6.38759e-06
SS_slice1_CPP_median_2,4.65688e-06
SS_slice1_CPP_median_3,5.01782e-06
SS_slice1_CPP_median_4,3.96056e-06
SS_slice3_CPP_min_1,3.6084e-05
SS_slice3_CPP_min_2,1.88139e-05
SS_slice3_CPP_min_3,2.54775e-05
SS_slice3_CPP_min_4,1.72879e-05
SS_slice3_CPP_max_1,0.00014082
SS_slice3_CPP_max_2,8.61091e-05
SS_slice3_CPP_max_3,0.000101075
SS_slice3_CPP_max_4,7.15877e-05
SS_slice3_CPP_5th_1,4.28601e-05
SS_slice3_CPP_5th_2,2.35749e-05
SS_slice3_CPP_5th_3,3.26122e-05
SS_slice3_CPP_5th_4,2.07771e-05
SS_slice3_CPP_98th_1,0.000120609
SS_slice3_CPP_98th_2,7.22686e-05
SS_slice3_CPP_98th_3,8.55838e-05
SS_slice3_CPP_98th_4,6.18411e-05
SS_slice3_CPP_median_1,6.28038e-05
SS_slice3_CPP_median_2,3.93783e-05
SS_slice3_CPP_median_3,5.06692e-05
SS_slice3_CPP_median_4,3.45863e-05
SS_slice4_CPP_min_1,6.50008e-07
SS_slice4_CPP_min_2,7.8919e-08
SS_slice4_CPP_min_3,2.66178e-07
SS_slice4_CPP_min_4,9.42431e-08
SS_slice4_CPP_max_1,7.53065e-06
SS_slice4_CPP_max_2,3.08501e-06
SS_slice4_CPP_max_3,3.97854e-06
SS_slice4_CPP_max_4,2.69975e-06
SS_slice4_CPP_5th_1,1.21991e-06
SS_slice4_CPP_5th_2,3.96623e-07
SS_slice4_CPP_5th_3,6.77059e-07
SS_slice4_CPP_5th_4,2.77757e-07
SS_slice4_CPP_98th_1,5.71103e-06
SS_slice4_CPP_98th_2,2.33536e-06
SS_slice4_CPP_98th_3,3.21422e-06
SS_slice4_CPP_98th_4,1.9484e-06
SS_slice4_CPP_median_1,2.70018e-06
SS_slice4_CPP_median_2,1.05992e-06
SS_slice4_CPP_median_3,1.66795e-06
SS_slice4_CPP_median_4,7.74008e-07
SS_slice3_CPP_max9th_1,0.000134239
SS_slice3_CPP_max9th_2,8.05362e-05
SS_slice3_CPP_max9th_3,9.54006e-05
SS_slice3_CPP_max9th_4,6.75013e-05
SS_slice4_CPP_max9th_1,6.86776e-06
SS_slice4_CPP_max9th_2,2.76492e-06
SS_slice4_CPP_max9th_3,3.73164e-06
SS_slice4_CPP_max9th_4,2.34674e-06
SS_slice1_pass,1
SS_slice3_pass,1
SS_slice4_pass,1
SS_total_counts_pass,1
SS_NonValidHistNum,0
StrayShapeTester_error_id,
StrayShapeTester_error_msg,
CQ_95P_corners_100cm,0.73238
CQ_Npairs_corners_100cm,567
CQ_95P_interior_100cm,0.939064
CQ_Npairs_interior_100cm,4186
CQ_NN_Npairs_radial_zone_1_100cm,32
CQ_NN_Npairs_radial_zone_2_100cm,15
CQ_NN_Npairs_radial_zone_3_100cm,29
CQ_NN_95P_radial_zone_1_100cm,0.791314
CQ_NN_95P_radial_zone_2_100cm,0.817805
CQ_NN_95P_radial_zone_3_100cm,1.20539
CQ_Npairs_dist_zone_1_100cm,1102
CQ_Npairs_dist_zone_2_100cm,1887
CQ_Npairs_dist_zone_3_100cm,1197
CQ_95P_dist_zone_1_100cm,0.874734
CQ_95P_dist_zone_2_100cm,0.937472
CQ_95P_dist_zone_3_100cm,0.981313
CQ_Delta_slope_100cm,-6.77113e-05
CQ_Delta_intercept_100cm,-0.0259299
CQ_sigma_1_100cm,261.425
CQ_sigma_2_100cm,0.47354
CalibrationQualityTester_error_id,
CalibrationQualityTester_error_msg,
RI_maxSpanRef0_NPSRF_1,0.00111045
RI_maxSpanRef0_NPSRF_2,0.00063784
RI_maxSpanRef0_NPSRF_3,0.000895076
RI_maxSpanRef0_NPSRF_4,0.000682127
RI_maxSpanRef1_NPSRF_1,0.00103205
RI_maxSpanRef1_NPSRF_2,0.00121022
RI_maxSpanRef1_NPSRF_3,0.000751678
RI_maxSpanRef1_NPSRF_4,0.000645652
RI_minRatioRef0_NPSRF_1,0.994526
RI_minRatioRef0_NPSRF_2,0.997879
RI_minRatioRef0_NPSRF_3,0.999805
RI_minRatioRef0_NPSRF_4,0.996665
RI_minRatioRef1_NPSRF_1,0.996553
RI_minRatioRef1_NPSRF_2,0.995371
RI_minRatioRef1_NPSRF_3,0.990735
RI_minRatioRef1_NPSRF_4,0.999094
RI_maxSpanRef0_WPSG_1,0.00285413
RI_maxSpanRef0_WPSG_2,0.00201697
RI_maxSpanRef0_WPSG_3,0.0019946
RI_maxSpanRef0_WPSG_4,0.00137958
RI_maxSpanRef1_WPSG_1,0.00217231
RI_maxSpanRef1_WPSG_2,0.00157671
RI_maxSpanRef1_WPSG_3,0.00144227
RI_maxSpanRef1_WPSG_4,0.00154799
RI_minRatioRef0_WPSG_1,0.991239
RI_minRatioRef0_WPSG_2,0.984973
RI_minRatioRef0_WPSG_3,0.987595
RI_minRatioRef0_WPSG_4,0.984584
RI_minRatioRef1_WPSG_1,0.987777
RI_minRatioRef1_WPSG_2,0.987033
RI_minRatioRef1_WPSG_3,0.995128
RI_minRatioRef1_WPSG_4,0.982843
ReferencePixelIntensityTester_error_id,
ReferencePixelIntensityTester_error_msg,
SM_centroids_testDistance_minX,10.125
SM_centroids_testDistance_maxX,132.938
SM_centroids_testDistance_minY,13.25
SM_centroids_testDistance_maxY,168.125
SM_anchors_worstOverModes_marginN,12
SM_anchors_worstOverModes_marginS,13
SM_anchors_worstOverModes_marginW,9
SM_anchors_worstOverModes_marginE,8
SpotMarginTester_error_id,
SpotMarginTester_error_msg,
PeriscopeQuality_dtm,6.9
PeriscopeQuality_dts,1.02
PeriscopeQuality_meanPDE,12.1
PeriscopeQuality_sigmaPDE,0.21
PeriscopeQualityTester_error_id,
PeriscopeQualityTester_error_msg,
AFDRValidation_jlnl,-0
AFDRValidation_jlpq,-0
AFDRValidation_jlps,-0
AFDRValidation_jlnm_part1,-0
AFDRValidation_jlnm_part2,-0
AFDRValidation_jlsk,-0
AFDRValidation_jlin,-0
AFDRValidation_jlex,-0
WPSG_GateScan2Rail100_RefStrayDrift,99.375
NPSRF_RefScan2Rail60_RefStrayDrift,1365.25
AV_PS_wide_num_of_zeros_per_bank_1,4
AV_PS_wide_num_of_zeros_per_bank_2,4
AV_PS_wide_num_of_zeros_per_bank_3,4
AV_PS_wide_num_of_zeros_per_bank_4,4
AV_PS_narrow_num_of_zeros_per_bank_1,4
AV_PS_narrow_num_of_zeros_per_bank_2,4
AV_PS_narrow_num_of_zeros_per_bank_3,4
AV_PS_narrow_num_of_zeros_per_bank_4,4
NVMGenerator_error_id,
NVMGenerator_error_msg,
ReferenceScan_periscopeTemp,39.294147
ReferenceScan_ntcTemp,38.073776
ReferenceScan_rikerTemp,35.675472
ReferenceScan_periscopeVhv,-20.182657
ReferenceScan_capture_errorStr,
GateTimingScan_periscopeTemp,40.116463
GateTimingScan_ntcTemp,38.438435
GateTimingScan_rikerTemp,36.584789
GateTimingScan_periscopeVhv,-20.196968
GateTimingScan_capture_errorStr,
ImageX2_15cm_NR_periscopeTemp,40.527622
ImageX2_15cm_NR_ntcTemp,39.052433
ImageX2_15cm_NR_rikerTemp,37.191002
ImageX2_15cm_NR_periscopeVhv,-20.204124
ImageX2_15cm_NR_capture_errorStr,
DNL_CW_ShortRange_periscopeTemp,40.527622
DNL_CW_ShortRange_ntcTemp,38.683086
DNL_CW_ShortRange_rikerTemp,36.584789
DNL_CW_ShortRange_periscopeVhv,-20.204124
DNL_CW_ShortRange_capture_errorStr,
DNL_CW_Normal_periscopeTemp,41.761097
DNL_CW_Normal_ntcTemp,39.799881
DNL_CW_Normal_rikerTemp,37.191002
DNL_CW_Normal_periscopeVhv,-20.225592
DNL_CW_Normal_capture_errorStr,
ImageX4_100cm_NR_periscopeTemp,41.349937
ImageX4_100cm_NR_ntcTemp,39.052433
ImageX4_100cm_NR_rikerTemp,37.191002
ImageX4_100cm_NR_periscopeVhv,-20.218437
ImageX4_100cm_NR_capture_errorStr,
Image_100cm_periscopeTemp,41.349937
Image_100cm_ntcTemp,40.051697
Image_100cm_rikerTemp,38.403427
Image_100cm_periscopeVhv,-20.218437
Image_100cm_capture_errorStr,
TOF_100cm_OP_WPSG_periscopeTemp,40.938782
TOF_100cm_OP_WPSG_ntcTemp,39.052433
TOF_100cm_OP_WPSG_rikerTemp,36.887897
TOF_100cm_OP_WPSG_periscopeVhv,-20.211281
TOF_100cm_OP_WPSG_capture_errorStr,
Image_90cm_periscopeTemp,41.349937
Image_90cm_ntcTemp,40.431988
Image_90cm_rikerTemp,39.009640
Image_90cm_periscopeVhv,-20.218437
Image_90cm_capture_errorStr,
Image_80cm_periscopeTemp,40.938782
Image_80cm_ntcTemp,39.176189
Image_80cm_rikerTemp,37.191002
Image_80cm_periscopeVhv,-20.211281
Image_80cm_capture_errorStr,
TOF_60cm_OP_NPSRF_periscopeTemp,40.938782
TOF_60cm_OP_NPSRF_ntcTemp,39.176189
TOF_60cm_OP_NPSRF_rikerTemp,37.191002
TOF_60cm_OP_NPSRF_periscopeVhv,-20.211281
TOF_60cm_OP_NPSRF_capture_errorStr,
TOF_DarkBox_OP_NPSRF_periscopeTemp,40.938782
TOF_DarkBox_OP_NPSRF_ntcTemp,40.051697
TOF_DarkBox_OP_NPSRF_rikerTemp,38.403427
TOF_DarkBox_OP_NPSRF_periscopeVhv,-20.211281
TOF_DarkBox_OP_NPSRF_capture_errorStr,
